"YEAR","MONTH","DAY","STID","TMAX","TMIN","TAVG","RAIN","TR05","TR25","TR60","TR75"
1994,1,1,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,2,MARE,-996.00,-996.00,-996.00,0.08,-999.,-999.,-999.,-999.
1994,1,3,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,4,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,5,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,6,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,7,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,8,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,9,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,10,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,11,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,12,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,13,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,14,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,15,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,16,MARE,-996.00,-996.00,-996.00,0.03,-999.,-999.,-999.,-999.
1994,1,17,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,18,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,19,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,20,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,21,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,22,MARE,-996.00,-996.00,-996.00,0.01,-999.,-999.,-999.,-999.
1994,1,23,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,24,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,25,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,26,MARE,-996.00,-996.00,-996.00,0.03,-999.,-999.,-999.,-999.
1994,1,27,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,28,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,29,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,30,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,1,31,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,2,1,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,2,2,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,2,3,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,2,4,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,2,5,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,2,6,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,2,7,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,2,8,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,2,9,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,2,10,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,2,11,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,2,12,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,2,13,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,2,14,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,2,15,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,2,16,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,2,17,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,2,18,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,2,19,MARE,-996.00,-996.00,-996.00,0.51,-999.,-999.,-999.,-999.
1994,2,20,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,2,21,MARE,-996.00,-996.00,-996.00,0.45,-999.,-999.,-999.,-999.
1994,2,22,MARE,-996.00,-996.00,-996.00,0.54,-999.,-999.,-999.,-999.
1994,2,23,MARE,-996.00,-996.00,-996.00,0.01,-999.,-999.,-999.,-999.
1994,2,24,MARE,-996.00,-996.00,-996.00,0.01,-999.,-999.,-999.,-999.
1994,2,25,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,2,26,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,2,27,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,2,28,MARE,-996.00,-996.00,-996.00,0.08,-999.,-999.,-999.,-999.
1994,3,1,MARE,-996.00,-996.00,-996.00,0.53,-999.,-999.,-999.,-999.
1994,3,2,MARE,-996.00,-996.00,-996.00,0.01,-999.,-999.,-999.,-999.
1994,3,3,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,3,4,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,3,5,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,3,6,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,3,7,MARE,-996.00,-996.00,-996.00,0.11,-999.,-999.,-999.,-999.
1994,3,8,MARE,-996.00,-996.00,-996.00,0.82,-999.,-999.,-999.,-999.
1994,3,9,MARE,-996.00,-996.00,-996.00,0.32,-999.,-999.,-999.,-999.
1994,3,10,MARE,-996.00,-996.00,-996.00,0.10,-999.,-999.,-999.,-999.
1994,3,11,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,3,12,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,3,13,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,3,14,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,3,15,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,3,16,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,3,17,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,3,18,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,3,19,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,3,20,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,3,21,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,3,22,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,3,23,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,3,24,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,3,25,MARE,-996.00,-996.00,-996.00,0.01,-999.,-999.,-999.,-999.
1994,3,26,MARE,-996.00,-996.00,-996.00,0.50,-999.,-999.,-999.,-999.
1994,3,27,MARE,-996.00,-996.00,-996.00,0.01,-999.,-999.,-999.,-999.
1994,3,28,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,3,29,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,3,30,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,3,31,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,4,1,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,4,2,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,4,3,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,4,4,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,4,5,MARE,-996.00,-996.00,-996.00,0.01,-999.,-999.,-999.,-999.
1994,4,6,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,4,7,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,4,8,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,4,9,MARE,-996.00,-996.00,-996.00,0.51,-999.,-999.,-999.,-999.
1994,4,10,MARE,-996.00,-996.00,-996.00,0.80,-999.,-999.,-999.,-999.
1994,4,11,MARE,-996.00,-996.00,-996.00,1.67,-999.,-999.,-999.,-999.
1994,4,12,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,4,13,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,4,14,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,4,15,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,4,16,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,4,17,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,4,18,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,4,19,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,4,20,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,4,21,MARE,-996.00,-996.00,-996.00,0.10,-999.,-999.,-999.,-999.
1994,4,22,MARE,-996.00,-996.00,-996.00,0.06,-999.,-999.,-999.,-999.
1994,4,23,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,4,24,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,4,25,MARE,-996.00,-996.00,-996.00,0.24,-999.,-999.,-999.,-999.
1994,4,26,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,4,27,MARE,-996.00,-996.00,-996.00,0.11,-999.,-999.,-999.,-999.
1994,4,28,MARE,-996.00,-996.00,-996.00,0.27,-999.,-999.,-999.,-999.
1994,4,29,MARE,-996.00,-996.00,-996.00,1.31,-999.,-999.,-999.,-999.
1994,4,30,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,5,1,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,5,2,MARE,-996.00,-996.00,-996.00,0.65,-999.,-999.,-999.,-999.
1994,5,3,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,5,4,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,5,5,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,5,6,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,5,7,MARE,-996.00,-996.00,-996.00,0.18,-999.,-999.,-999.,-999.
1994,5,8,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,5,9,MARE,-996.00,-996.00,-996.00,0.01,-999.,-999.,-999.,-999.
1994,5,10,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,5,11,MARE,-996.00,-996.00,-996.00,0.06,-999.,-999.,-999.,-999.
1994,5,12,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,5,13,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,5,14,MARE,-996.00,-996.00,-996.00,0.01,-999.,-999.,-999.,-999.
1994,5,15,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,5,16,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,5,17,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,5,18,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,5,19,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,5,20,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,5,21,MARE,-996.00,-996.00,-996.00,-996.00,-999.,-999.,-999.,-999.
1994,5,22,MARE,-996.00,-996.00,-996.00,-996.00,-999.,-999.,-999.,-999.
1994,5,23,MARE,-996.00,-996.00,-996.00,-996.00,-999.,-999.,-999.,-999.
1994,5,24,MARE,-996.00,-996.00,-996.00,0.01,-999.,-999.,-999.,-999.
1994,5,25,MARE,-996.00,-996.00,-996.00,0.23,-999.,-999.,-999.,-999.
1994,5,26,MARE,-996.00,-996.00,-996.00,0.01,-999.,-999.,-999.,-999.
1994,5,27,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,5,28,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,5,29,MARE,-996.00,-996.00,-996.00,1.17,-999.,-999.,-999.,-999.
1994,5,30,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,5,31,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,1,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,2,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,3,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,4,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,5,MARE,-996.00,-996.00,-996.00,0.27,-999.,-999.,-999.,-999.
1994,6,6,MARE,-996.00,-996.00,-996.00,0.04,-999.,-999.,-999.,-999.
1994,6,7,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,8,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,9,MARE,-996.00,-996.00,-996.00,0.29,-999.,-999.,-999.,-999.
1994,6,10,MARE,-996.00,-996.00,-996.00,0.04,-999.,-999.,-999.,-999.
1994,6,11,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,12,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,13,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,14,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,15,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,16,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,17,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,18,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,19,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,20,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,21,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,22,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,23,MARE,-996.00,-996.00,-996.00,0.05,-999.,-999.,-999.,-999.
1994,6,24,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,25,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,26,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,27,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,28,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,6,29,MARE,-996.00,-996.00,-996.00,0.11,-999.,-999.,-999.,-999.
1994,6,30,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,7,1,MARE,-996.00,-996.00,-996.00,0.01,-999.,-999.,-999.,-999.
1994,7,2,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,7,3,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,7,4,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,7,5,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,7,6,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,7,7,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,7,8,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,7,9,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,7,10,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,7,11,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,7,12,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,7,13,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,7,14,MARE,-996.00,-996.00,-996.00,1.50,-999.,-999.,-999.,-999.
1994,7,15,MARE,-996.00,-996.00,-996.00,0.01,-999.,-999.,-999.,-999.
1994,7,16,MARE,-996.00,-996.00,-996.00,0.54,-999.,-999.,-999.,-999.
1994,7,17,MARE,-996.00,-996.00,-996.00,0.02,-999.,-999.,-999.,-999.
1994,7,18,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,7,19,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,7,20,MARE,-996.00,-996.00,-996.00,0.02,-999.,-999.,-999.,-999.
1994,7,21,MARE,-996.00,-996.00,-996.00,1.01,-999.,-999.,-999.,-999.
1994,7,22,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,7,23,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,7,24,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,7,25,MARE,-996.00,-996.00,-996.00,0.47,-999.,-999.,-999.,-999.
1994,7,26,MARE,-996.00,-996.00,-996.00,0.34,-999.,-999.,-999.,-999.
1994,7,27,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,7,28,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,7,29,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,7,30,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,7,31,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,1,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,2,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,3,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,4,MARE,-996.00,-996.00,-996.00,0.53,-999.,-999.,-999.,-999.
1994,8,5,MARE,-996.00,-996.00,-996.00,0.01,-999.,-999.,-999.,-999.
1994,8,6,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,7,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,8,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,9,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,10,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,11,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,12,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,13,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,14,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,15,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,16,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,17,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,18,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,19,MARE,-996.00,-996.00,-996.00,0.28,-999.,-999.,-999.,-999.
1994,8,20,MARE,-996.00,-996.00,-996.00,0.84,-999.,-999.,-999.,-999.
1994,8,21,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,22,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,23,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,24,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,25,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,26,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,27,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,28,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,29,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,8,30,MARE,-996.00,-996.00,-996.00,0.34,-999.,-999.,-999.,-999.
1994,8,31,MARE,-996.00,-996.00,-996.00,0.58,-999.,-999.,-999.,-999.
1994,9,1,MARE,-996.00,-996.00,-996.00,0.02,-999.,-999.,-999.,-999.
1994,9,2,MARE,-996.00,-996.00,-996.00,0.06,-999.,-999.,-999.,-999.
1994,9,3,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,9,4,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,9,5,MARE,-996.00,-996.00,-996.00,0.80,-999.,-999.,-999.,-999.
1994,9,6,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,9,7,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,9,8,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,9,9,MARE,-996.00,-996.00,-996.00,0.01,-999.,-999.,-999.,-999.
1994,9,10,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,9,11,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,9,12,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,9,13,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,9,14,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,9,15,MARE,-996.00,-996.00,-996.00,0.02,-999.,-999.,-999.,-999.
1994,9,16,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,9,17,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,9,18,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,9,19,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,9,20,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,9,21,MARE,-996.00,-996.00,-996.00,0.38,-999.,-999.,-999.,-999.
1994,9,22,MARE,-996.00,-996.00,-996.00,0.09,-999.,-999.,-999.,-999.
1994,9,23,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,9,24,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,9,25,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,9,26,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,9,27,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,9,28,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,9,29,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,9,30,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,10,1,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,10,2,MARE,-996.00,-996.00,-996.00,0.09,-999.,-999.,-999.,-999.
1994,10,3,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,10,4,MARE,-996.00,-996.00,-996.00,0.29,-999.,-999.,-999.,-999.
1994,10,5,MARE,-996.00,-996.00,-996.00,0.05,-999.,-999.,-999.,-999.
1994,10,6,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,10,7,MARE,-996.00,-996.00,-996.00,0.58,-999.,-999.,-999.,-999.
1994,10,8,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,10,9,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,10,10,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,10,11,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,10,12,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,10,13,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,10,14,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,10,15,MARE,-996.00,-996.00,-996.00,0.24,-999.,-999.,-999.,-999.
1994,10,16,MARE,-996.00,-996.00,-996.00,0.02,-999.,-999.,-999.,-999.
1994,10,17,MARE,-996.00,-996.00,-996.00,0.05,-999.,-999.,-999.,-999.
1994,10,18,MARE,-996.00,-996.00,-996.00,0.18,-999.,-999.,-999.,-999.
1994,10,19,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,10,20,MARE,-996.00,-996.00,-996.00,0.01,-999.,-999.,-999.,-999.
1994,10,21,MARE,-996.00,-996.00,-996.00,0.04,-999.,-999.,-999.,-999.
1994,10,22,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,10,23,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,10,24,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,10,25,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,10,26,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,10,27,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,10,28,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,10,29,MARE,-996.00,-996.00,-996.00,0.00,-999.,-999.,-999.,-999.
1994,10,30,MARE,-996.00,-996.00,-996.00,0.01,-999.,-999.,-999.,-999.
